,device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price
309,LG,Android,15.8,yes,no,8.0,16.0,64.0,4.0,4050.0,172.0,2019,289,4.541484634
310,LG,Android,15.9,yes,no,8.0,16.0,32.0,3.0,4000.0,175.0,2019,482,4.48661185
311,LG,Android,15.72,yes,no,8.0,8.0,32.0,3.0,4000.0,164.0,2019,516,4.105943698
312,LG,Android,15.29,yes,no,13.0,5.0,32.0,3.0,3500.0,179.0,2019,463,4.170688129
313,LG,Android,15.29,yes,no,16.0,5.0,64.0,4.0,3300.0,172.0,2018,693,4.989411658
314,LG,Android,12.83,yes,no,13.0,5.0,16.0,2.0,4500.0,171.0,2018,393,4.539564429
315,LG,Android,7.62,no,no,2.0,1.3,4.0,0.5,1540.0,140.45,2014,965,3.131136911
322,Micromax,Android,10.16,no,no,2.0,0.3,0.5,0.25,1500.0,146.5,2014,900,3.118834471
323,Micromax,Android,7.75,no,no,0.3,0.3,0.5,0.25,1500.0,89.0,2014,757,1.572773928
324,Micromax,Android,10.03,no,no,2.0,0.3,0.2,0.25,2000.0,85.0,2013,652,3.404857342
325,Micromax,Android,10.16,no,no,2.0,0.3,16.0,4.0,2000.0,89.0,2013,1051,3.302481409
326,Micromax,Android,7.75,no,no,0.3,0.3,16.0,4.0,2000.0,89.0,2013,897,2.853015971
329,Nokia,Android,16.56,yes,no,0.3,8.0,64.0,3.0,4000.0,200.0,2020,296,4.160756328
330,Nokia,Android,13.84,yes,no,0.3,5.0,16.0,2.0,3000.0,180.0,2020,293,3.690627925
331,Nokia,Android,13.84,yes,no,0.3,5.0,16.0,2.0,3000.0,180.0,2020,260,3.988243031
332,Nokia,Others,5.18,no,no,0.3,0.0,0.06,0.03,1020.0,90.5,2020,322,2.519308077
333,Nokia,Others,5.18,no,no,0.3,0.0,0.1,0.03,1020.0,91.3,2020,148,2.564949357
334,Nokia,Android,17.3,yes,yes,0.3,24.0,64.0,6.0,4500.0,220.0,2020,127,4.602667056
336,Nokia,Others,5.18,yes,no,0.3,0.0,0.1,0.03,1200.0,86.5,2019,414,2.789322921
347,Oppo,Android,15.34,yes,yes,8.0,32.0,128.0,8.0,4025.0,181.0,2019,330,4.900225013
348,Oppo,Android,15.37,yes,no,8.0,8.0,128.0,4.0,4230.0,180.0,2019,277,4.514369822
349,Oppo,Android,15.34,yes,no,8.0,25.0,128.0,6.0,3600.0,169.5,2019,344,5.037212309
350,Oppo,Android,15.34,yes,no,8.0,32.0,128.0,4.0,4035.0,186.0,2019,463,5.093320661
351,Oppo,Android,16.59,yes,no,8.0,16.0,128.0,6.0,4020.0,190.0,2019,336,5.032266314
352,Oppo,Android,15.39,yes,yes,8.0,16.0,256.0,8.0,4065.0,215.0,2019,232,5.598384921
353,Oppo,Android,15.27,yes,no,8.0,5.0,32.0,2.0,4000.0,170.0,2019,282,4.022848561
354,Oppo,Android,15.29,yes,no,13.0,8.0,32.0,3.0,4230.0,168.0,2018,587,4.273745191
355,Oppo,Android,10.29,yes,no,8.0,5.0,8.0,1.0,2000.0,135.0,2015,917,4.09700768
356,Others,Android,16.43,yes,yes,8.0,20.0,128.0,6.0,4000.0,171.0,2019,486,4.701661486
362,Samsung,Android,12.88,yes,no,8.0,5.0,32.0,3.0,4000.0,168.0,2020,120,4.151669629
363,Samsung,Android,12.7,yes,no,8.0,5.0,16.0,1.0,2600.0,154.0,2020,226,4.08142817
364,Samsung,Android,15.42,yes,yes,8.0,32.0,128.0,8.0,4500.0,185.0,2020,258,5.514194582
365,Samsung,Android,15.37,yes,yes,8.0,32.0,128.0,6.0,4500.0,187.0,2020,248,5.126282718
366,Samsung,Android,25.5,yes,no,8.0,5.0,64.0,4.0,7040.0,467.0,2020,310,5.28755971
367,Samsung,Android,15.29,yes,yes,8.0,13.0,128.0,8.0,4000.0,168.1,2020,282,5.678498854
368,Samsung,Android,25.53,yes,yes,8.0,8.0,128.0,6.0,7040.0,420.0,2020,321,5.083699865
369,Samsung,Android,12.73,yes,no,12.0,8.0,64.0,4.0,4500.0,256.0,2019,320,4.59036107
370,Samsung,Android,15.42,yes,no,12.0,32.0,128.0,6.0,4500.0,187.0,2019,325,4.955756633
371,Samsung,Android,25.43,yes,no,13.0,8.0,64.0,4.0,7600.0,653.0,2019,430,4.989071116
372,Samsung,Android,15.32,yes,yes,12.0,10.0,256.0,12.0,3500.0,168.0,2019,190,4.997685135
373,Samsung,Android,25.53,yes,no,12.0,8.0,128.0,6.0,7040.0,420.0,2019,517,5.438209735
374,Samsung,Android,20.32,yes,no,8.0,2.0,32.0,2.0,5100.0,169.0,2019,313,3.984343667
375,Samsung,Android,12.7,yes,no,16.0,5.0,32.0,3.0,2800.0,172.0,2019,222,4.454579827
376,Samsung,Android,20.32,yes,no,5.0,2.0,16.0,2.0,4200.0,338.0,2015,852,4.7051965
377,Others,Android,16.59,yes,no,2.0,16.0,64.0,4.0,4000.0,193.0,2020,168,4.314015424
378,Others,Android,15.77,yes,no,2.0,5.0,64.0,4.0,4000.0,184.7,2020,299,4.358246106
379,Others,Android,20.32,no,no,0.3,2.0,16.0,1.0,3600.0,330.0,2020,290,4.053522568
380,Others,Android,15.44,yes,no,2.0,8.0,32.0,2.0,3500.0,191.6,2020,243,3.990279503
381,Others,Android,17.78,no,no,8.0,0.3,8.0,1.0,2000.0,242.0,2019,513,2.822568655
382,Others,Android,25.43,no,no,0.3,2.0,16.0,1.0,4000.0,505.2,2019,452,4.538068382
383,Others,Android,12.88,yes,no,8.0,5.0,16.0,2.0,2700.0,138.0,2019,440,4.175002465
384,Others,Android,16.23,yes,no,8.0,16.0,64.0,4.0,3450.0,176.6,2019,335,4.995657011
385,Others,Android,20.32,no,no,2.0,2.0,32.0,3.0,4000.0,355.0,2020,221,4.42424765
386,Others,Android,20.32,no,no,2.0,2.0,32.0,2.0,4000.0,355.0,2020,276,4.210645018
387,Others,Android,20.55,yes,no,8.0,0.3,16.0,2.0,2000.0,374.0,2013,1064,4.414977735
388,Apple,Others,30.71,yes,no,12.0,7.0,128.0,6.0,9720.0,641.0,2020,220,5.847392078
389,Apple,Others,27.94,yes,no,12.0,7.0,128.0,6.0,5770.5,471.0,2020,248,5.691237447
390,Apple,Others,25.45,yes,no,8.0,1.2,32.0,3.0,8827.0,483.0,2019,313,5.204446151
391,Apple,iOS,27.94,yes,no,12.0,7.0,64.0,4.0,7812.0,468.0,2018,601,5.359835707
392,Apple,iOS,18.01,yes,no,8.0,1.2,16.0,2.0,5124.0,299.0,2015,827,4.562680134
393,Asus,Android,15.24,no,no,13.0,2.0,16.0,2.0,3230.0,196.0,2014,840,4.539564429
394,Asus,Android,15.24,no,no,13.0,2.0,16.0,2.0,3300.0,196.0,2014,1073,4.327966358
395,Others,Android,15.24,no,no,8.0,8.0,32.0,1.0,2800.0,185.0,2019,513,4.304335327
396,Others,Android,12.83,no,no,8.0,8.0,32.0,1.0,2200.0,158.0,2019,213,4.170842533
397,Others,Android,12.7,no,no,5.0,5.0,32.0,1.0,3400.0,146.0,2019,184,3.764218811
398,Others,Android,10.29,no,no,5.0,0.3,4.0,0.5,1760.0,136.0,2013,1091,4.05386973
399,Others,Android,12.83,yes,no,13.0,5.0,32.0,3.0,4200.0,206.5,2020,214,4.796864349
400,Others,Android,14.35,yes,no,12.0,8.0,64.0,4.0,3100.0,210.0,2019,247,4.476882166
403,Acer,Android,25.43,no,no,5.0,2.0,16.0,1.0,2700.0,508.0,2014,578,4.836599317
404,Acer,Android,25.43,no,no,5.0,2.0,32.0,2.0,2700.0,508.0,2014,918,4.691072615
405,Alcatel,Others,5.18,yes,no,2.0,5.0,4.0,0.5,3230.0,90.0,2019,356,3.247268899
406,Alcatel,Android,17.78,yes,no,5.0,2.0,8.0,1.0,3240.0,295.1,2016,662,4.182202803
407,Alcatel,Android,20.32,no,no,0.3,0.3,16.0,0.5,3240.0,325.0,2014,1050,3.848230872
408,Alcatel,Android,17.78,yes,no,3.0,0.3,4.0,1.0,3240.0,279.0,2014,1046,4.46326094
409,Alcatel,Android,17.78,no,no,0.3,0.3,16.0,0.5,2840.0,285.0,2014,770,3.713572067
410,Alcatel,Android,17.78,no,no,2.0,0.3,4.0,1.0,3240.0,285.0,2014,759,3.989354348
411,Alcatel,Android,17.78,no,no,0.3,0.3,4.0,1.0,1800.0,390.0,2013,1041,4.307303088
412,Alcatel,Android,17.78,no,no,3.0,0.3,4.0,1.0,1800.0,350.0,2013,932,4.432244351
413,Alcatel,Android,20.32,no,no,2.0,0.3,8.0,1.0,1800.0,400.0,2013,836,4.357990057
414,Alcatel,Android,17.78,no,no,0.3,0.3,4.0,1.0,3240.0,350.0,2013,737,4.124226937
415,Alcatel,Android,17.78,no,no,2.0,0.3,8.0,1.0,3300.0,350.0,2013,1057,4.129550818
416,Alcatel,Android,16.56,yes,no,5.0,8.0,64.0,4.0,4000.0,178.0,2019,187,4.297149343
417,Alcatel,Android,12.83,yes,no,5.0,5.0,16.0,1.0,2460.0,153.2,2019,473,3.78487122
418,Alcatel,Android,20.32,yes,no,5.0,2.0,16.0,1.0,4080.0,279.0,2018,726,4.363862664
419,Acer,Others,23.04,no,no,5.0,2.0,32.0,4.0,4500.0,544.3,2018,699,5.066006927
420,Acer,Android,17.78,yes,no,13.0,2.0,16.0,4.0,3400.0,260.0,2016,1085,4.632298853
421,Acer,Android,12.83,yes,no,13.0,5.0,32.0,4.0,4080.0,169.0,2016,1079,4.710160633
422,Acer,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,126.0,2016,617,3.781686504
423,Acer,Android,25.43,no,no,5.0,2.0,16.0,4.0,6100.0,147.5,2016,570,4.337682821
424,Acer,Android,12.83,yes,no,13.0,13.0,32.0,4.0,4020.0,166.0,2015,714,4.368307963
425,Acer,Android,12.83,yes,no,13.0,5.0,16.0,4.0,5000.0,147.5,2016,549,4.430935839
426,Acer,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2000.0,125.0,2016,893,4.070564034
427,Acer,Android,20.32,no,no,5.0,2.0,32.0,4.0,4420.0,353.8,2015,767,4.998832582
428,Acer,Windows,12.83,yes,no,21.0,8.0,32.0,4.0,2870.0,150.0,2015,824,4.590969837
429,Acer,Android,10.29,yes,no,5.0,5.0,32.0,4.0,2000.0,142.0,2015,988,3.781686504
430,Acer,Android,10.29,no,no,5.0,2.0,32.0,4.0,2000.0,142.0,2015,961,3.616577542
431,Acer,Android,12.83,yes,no,8.0,8.0,32.0,4.0,4000.0,165.0,2015,942,4.556295018
432,Acer,Android,12.7,yes,no,8.0,8.0,32.0,4.0,2420.0,145.0,2015,874,4.354141431
433,Acer,Android,25.43,no,no,5.0,2.0,16.0,4.0,5910.0,540.0,2015,899,4.624188192
434,Acer,Android,20.32,no,no,5.0,0.3,16.0,4.0,4550.0,355.0,2015,994,4.226687749
435,Acer,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2300.0,110.0,2015,592,4.488524004
436,Acer,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,118.0,2015,934,3.721104601
437,Acer,Android,10.16,no,no,5.0,2.0,32.0,4.0,1300.0,120.0,2015,603,3.89914038
438,Acer,Windows,10.16,no,no,5.0,2.0,16.0,4.0,1300.0,119.0,2015,697,3.755369195
439,Acer,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2000.0,145.0,2015,1044,3.642049867
440,Acer,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,116.0,2014,579,4.028916757
441,Acer,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,150.0,2014,569,4.348728349
442,Acer,Android,12.88,yes,no,13.0,2.0,16.0,4.0,2700.0,164.0,2014,723,4.342375829
443,Acer,Android,12.7,no,no,13.0,2.0,32.0,4.0,2100.0,110.0,2014,899,4.154969184
444,Acer,Android,12.7,no,no,8.0,2.0,16.0,4.0,3500.0,155.0,2014,886,4.405010471
445,Acer,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2500.0,155.0,2014,936,4.49903159
446,Acer,Android,10.16,no,no,2.0,2.0,16.0,4.0,1300.0,130.0,2014,685,3.840312158
447,Acer,Android,20.32,no,no,5.0,2.0,16.0,4.0,4600.0,360.0,2014,611,4.66334475
448,Acer,Android,17.78,no,no,2.0,0.3,16.0,4.0,3400.0,298.0,2014,920,4.094344562
449,Acer,Android,17.78,no,no,5.0,0.3,16.0,4.0,3400.0,298.0,2014,1007,4.063369758
450,Acer,Android,17.78,no,no,5.0,0.3,32.0,4.0,3700.0,159.5,2014,724,4.065945088
451,Acer,Android,10.34,no,no,13.0,2.0,16.0,4.0,2500.0,134.0,2014,642,4.294424174
452,Acer,Android,10.16,no,no,5.0,1.3,16.0,4.0,1630.0,122.0,2014,719,3.63758616
453,Acer,Android,17.78,no,no,0.3,2.0,16.0,4.0,2955.0,323.0,2014,1082,4.405254761
454,Acer,Android,17.78,no,no,0.3,2.0,32.0,4.0,2955.0,315.0,2014,690,4.040943785
455,Acer,Android,18.01,no,no,5.0,2.0,16.0,4.0,4000.0,380.0,2014,801,4.433788569
456,Acer,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,150.0,2014,1015,3.470723444
457,Acer,Android,15.24,yes,no,13.0,2.0,16.0,4.0,3300.0,229.0,2013,635,4.631617356
458,Acer,Android,7.75,no,no,3.15,0.3,16.0,4.0,1500.0,120.0,2013,901,3.041661205
459,Acer,Android,12.88,no,no,8.0,2.0,32.0,4.0,2400.0,195.0,2013,946,4.060270582
460,Acer,Android,25.43,no,no,5.0,0.3,16.0,4.0,7300.0,560.0,2013,656,4.611549793
461,Acer,Android,18.01,no,no,5.0,0.3,32.0,4.0,4960.0,410.0,2013,905,4.513712575
462,Acer,Android,10.29,no,no,8.0,2.0,16.0,4.0,2000.0,140.0,2013,562,4.254193263
463,Acer,Android,7.75,no,no,3.0,0.3,16.0,4.0,1300.0,110.0,2013,942,3.485844856
464,Acer,Android,10.24,no,no,8.0,0.3,16.0,4.0,2000.0,140.0,2013,761,4.343805422
465,Acer,Android,10.29,no,no,5.0,0.3,16.0,4.0,1760.0,130.0,2013,825,3.757238792
466,Acer,Android,17.78,no,no,0.3,0.3,32.0,4.0,2640.0,339.9,2013,558,4.126004715
467,Acer,Android,17.78,no,no,0.3,0.3,32.0,4.0,2710.0,320.0,2013,592,4.291965156
468,Alcatel,Android,12.83,yes,no,5.0,5.0,16.0,4.0,3230.0,130.0,2019,302,3.832763324
469,Alcatel,Android,12.7,no,no,5.0,2.0,32.0,4.0,3230.0,148.0,2019,211,3.997650091
470,Alcatel,Android,15.29,no,no,8.0,8.0,32.0,4.0,4000.0,158.0,2018,670,4.065945088
471,Alcatel,Android,12.88,yes,no,12.0,5.0,32.0,4.0,3000.0,144.0,2018,591,4.721885986
472,Alcatel,Android,15.24,yes,no,8.0,5.0,16.0,4.0,3000.0,155.0,2018,586,3.952588967
473,Alcatel,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,145.0,2018,538,4.537961436
474,Alcatel,Android,12.78,yes,no,8.0,5.0,16.0,4.0,3000.0,151.0,2018,600,4.105119635
475,Alcatel,Android,15.24,yes,no,8.0,5.0,16.0,4.0,3000.0,169.0,2018,707,4.428074948
476,Alcatel,Android,25.43,no,no,2.0,2.0,16.0,4.0,4000.0,415.0,2018,636,4.338727617
477,Alcatel,Android,17.78,no,no,2.0,0.3,32.0,4.0,2580.0,245.0,2018,564,4.013857311
478,Alcatel,Android,12.75,yes,no,12.0,8.0,32.0,4.0,2850.0,147.0,2017,716,4.560800238
479,Alcatel,Android,12.75,yes,no,13.0,5.0,16.0,4.0,2800.0,155.0,2017,751,4.284689402
480,Alcatel,Android,15.24,yes,no,12.0,5.0,32.0,4.0,4000.0,175.0,2017,823,4.6404408
481,Alcatel,Android,12.83,yes,no,16.0,8.0,32.0,4.0,4000.0,164.0,2017,839,4.651767471
482,Alcatel,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2050.0,159.5,2017,687,3.934371409
483,Alcatel,Android,12.75,yes,no,8.0,5.0,32.0,4.0,2800.0,159.5,2017,619,4.410614092
484,Alcatel,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2460.0,159.5,2017,866,4.371218436
485,Alcatel,Android,15.24,yes,no,8.0,5.0,32.0,4.0,3000.0,159.5,2017,884,4.543720224
486,Alcatel,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2460.0,156.0,2016,754,4.07973841
487,Alcatel,Android,12.83,yes,no,8.0,5.0,16.0,4.0,2500.0,163.9,2016,1063,3.998567607
488,Alcatel,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2150.0,140.0,2015,769,4.632396172
489,Alcatel,Android,12.7,no,no,8.0,5.0,32.0,4.0,2000.0,148.0,2016,989,3.013572192
490,Alcatel,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,159.95,2016,811,4.332442405
491,Alcatel,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2960.0,159.95,2016,911,4.390118805
492,Alcatel,Android,12.83,yes,no,8.0,5.0,16.0,4.0,2500.0,159.95,2016,987,4.026422546
493,Alcatel,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2500.0,159.95,2016,649,3.999484281
494,Alcatel,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,149.0,2016,1006,4.555664766
495,Alcatel,Android,12.75,yes,no,13.0,8.0,16.0,4.0,2610.0,135.0,2016,708,4.351180755
496,Alcatel,Android,17.78,no,no,2.0,0.3,32.0,4.0,2580.0,159.95,2016,813,3.850360345
497,Alcatel,Android,15.24,no,no,13.0,8.0,32.0,4.0,2580.0,179.0,2016,770,4.268717949
498,Alcatel,Android,15.24,yes,no,8.0,5.0,32.0,4.0,2580.0,159.95,2016,780,4.35850209
499,Alcatel,Android,10.16,no,no,2.0,0.3,16.0,4.0,1500.0,159.95,2016,893,3.674526948
500,Alcatel,Android,12.83,yes,no,5.0,2.0,32.0,4.0,2580.0,174.0,2016,622,4.138999203
501,Alcatel,Android,12.83,yes,no,8.0,2.0,16.0,4.0,2500.0,173.0,2015,1040,4.129550818
502,Alcatel,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3000.0,140.0,2015,566,4.288539792
503,Alcatel,Android,12.83,yes,no,13.0,8.0,16.0,4.0,3500.0,147.0,2015,1041,4.475744639
504,Alcatel,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2000.0,144.9,2015,562,3.955465563
505,Alcatel,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2910.0,141.0,2015,1073,4.261552481
506,Alcatel,Android,10.34,yes,no,13.0,5.0,32.0,4.0,2000.0,110.0,2015,736,4.577593418
507,Alcatel,Android,12.83,yes,no,5.0,2.0,32.0,4.0,2800.0,142.95,2015,658,4.135806352
508,Alcatel,Android,20.32,no,no,2.0,0.3,16.0,4.0,3240.0,335.0,2015,686,4.385894146
509,Alcatel,Android,17.78,yes,no,2.0,0.3,16.0,4.0,2820.0,260.0,2015,893,4.244917421
510,Alcatel,Android,17.78,no,no,2.0,0.3,16.0,4.0,2820.0,260.0,2015,917,4.097340071
511,Alcatel,Android,17.78,no,no,2.0,0.3,16.0,4.0,2820.0,260.0,2015,976,3.974246349
512,Alcatel,Android,23.01,yes,no,5.0,2.0,32.0,4.0,4600.0,380.0,2015,713,4.911404104
513,Alcatel,Android,12.7,yes,no,5.0,2.0,16.0,4.0,2820.0,142.95,2015,732,3.961955374
514,Alcatel,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2820.0,125.0,2015,629,3.341801172
515,Alcatel,Android,10.16,yes,no,2.0,0.3,16.0,4.0,2820.0,110.0,2015,1092,3.021887231
516,Alcatel,Others,7.75,no,no,2.0,0.3,512.0,0.25,2820.0,98.0,2015,786,2.863343086
517,Alcatel,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,114.0,2014,829,3.927699485
518,Alcatel,Android,7.75,no,no,2.0,0.3,16.0,4.0,1300.0,101.0,2014,803,3.539508997
519,Alcatel,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,149.0,2014,702,3.586292865
520,Alcatel,Others,7.75,no,no,1.3,0.3,256.0,0.25,1000.0,93.0,2014,672,2.506341931
521,Alcatel,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2000.0,147.0,2014,929,3.90499839
522,Alcatel,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2000.0,147.0,2014,658,4.160912273
523,Alcatel,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,149.1,2014,718,3.927305629
524,Alcatel,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,121.1,2014,969,3.645449896
525,Alcatel,Android,20.32,yes,no,5.0,3.0,32.0,4.0,4100.0,327.0,2014,794,4.596230344
526,Alcatel,Android,20.32,yes,no,5.0,2.0,32.0,4.0,4060.0,310.0,2014,892,4.554718642
527,Alcatel,Android,15.24,yes,no,13.1,5.0,16.0,4.0,3100.0,175.0,2014,654,4.536248741
528,Alcatel,Android,7.75,no,no,2.0,0.3,16.0,4.0,1300.0,100.0,2014,921,2.779440197
529,Alcatel,Android,10.29,no,no,5.0,0.3,16.0,4.0,1800.0,150.0,2014,632,3.921775297
530,Alcatel,Android,10.16,no,no,3.15,0.3,16.0,4.0,1300.0,116.0,2014,867,3.385745277
531,Alcatel,Others,5.28,no,no,3.15,0.3,16.0,4.0,750.0,98.0,2014,1029,3.314549575
532,Alcatel,Others,5.18,no,no,2.0,0.3,128.0,0.25,750.0,95.0,2014,787,3.601413428
533,Alcatel,Others,5.18,no,no,0.3,0.3,16.0,0.25,850.0,77.9,2014,809,1.617406082
534,Alcatel,Others,5.18,no,no,2.0,0.3,128.0,4.0,850.0,85.0,2014,656,2.335052283
535,Alcatel,Android,12.93,yes,no,8.0,2.0,32.0,4.0,3400.0,182.0,2014,578,4.742755849
536,Alcatel,Android,12.7,yes,no,5.0,0.3,16.0,4.0,3000.0,162.0,2014,753,4.162781724
537,Alcatel,Android,10.16,yes,no,5.0,0.3,16.0,4.0,2000.0,130.0,2014,951,3.56671182
538,Alcatel,Others,17.78,no,no,0.3,0.3,16.0,4.0,2000.0,285.0,2014,701,3.994708372
539,Alcatel,Others,10.29,no,no,5.0,0.3,16.0,4.0,1700.0,103.0,2014,955,3.268808194
540,Alcatel,Others,7.75,no,no,0.3,0.3,16.0,4.0,1300.0,100.0,2014,785,3.02431973
541,Alcatel,Android,12.7,yes,no,8.0,1.3,32.0,4.0,2150.0,126.0,2014,653,4.411706789
542,Alcatel,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,128.0,2014,834,3.943134
543,Alcatel,Android,10.29,yes,no,8.0,2.0,16.0,4.0,2000.0,116.0,2014,568,4.222884351
544,Alcatel,Android,10.29,no,no,8.0,0.3,16.0,4.0,1700.0,110.0,2014,571,3.998384171
545,Alcatel,Others,5.18,no,no,2.0,0.3,16.0,4.0,1000.0,89.0,2013,606,2.83085763
546,Alcatel,Android,12.7,no,no,13.1,2.0,16.0,4.0,2500.0,125.0,2014,540,4.004055091
547,Alcatel,Android,12.83,no,no,8.0,2.0,16.0,4.0,2500.0,189.0,2014,906,4.234251422
548,Alcatel,Android,10.29,no,no,5.0,0.3,16.0,4.0,1800.0,130.0,2013,967,3.715277928
549,Alcatel,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,136.5,2013,904,3.711618941
550,Alcatel,Android,12.7,no,no,5.0,0.3,16.0,4.0,1800.0,162.0,2013,684,3.912422925
551,Alcatel,Android,10.29,no,no,5.0,0.3,16.0,4.0,1800.0,157.0,2013,921,3.937495801
552,Alcatel,Android,10.16,no,no,5.0,0.3,16.0,4.0,1300.0,110.0,2013,764,3.557346064
553,Alcatel,Android,7.75,no,no,2.0,0.3,16.0,4.0,1300.0,100.0,2013,837,3.215670694
554,Alcatel,Android,10.34,no,no,13.0,1.3,16.0,4.0,2000.0,117.4,2013,692,4.793805105
555,Alcatel,Android,15.24,no,no,13.0,2.0,32.0,4.0,3400.0,177.6,2013,817,4.55744945
556,Alcatel,Android,10.34,yes,no,8.0,1.3,16.0,4.0,2000.0,110.0,2013,586,3.643620548
557,Alcatel,Android,10.24,no,no,5.0,0.3,16.0,4.0,1700.0,96.0,2013,831,3.156148995
558,Alcatel,Android,7.75,no,no,2.0,0.3,512.0,0.25,1300.0,118.0,2013,858,2.842581094
559,Alcatel,Android,12.7,no,no,13.1,2.1,32.0,4.0,2000.0,130.0,2013,608,4.674696249
560,Alcatel,Others,7.75,no,no,3.15,0.3,16.0,0.25,1400.0,108.0,2013,858,3.526654599
561,Alcatel,Android,10.16,no,no,5.0,0.3,16.0,4.0,1500.0,119.5,2013,1084,3.609294975
562,Alcatel,Android,12.7,no,no,5.0,0.3,16.0,4.0,2500.0,163.0,2013,789,3.667144962
563,Alcatel,Android,11.81,no,no,8.0,1.3,16.0,4.0,1800.0,115.0,2013,585,3.54702783
564,Alcatel,Android,11.84,no,no,8.0,2.0,16.0,4.0,1800.0,109.0,2013,898,3.996731733
565,Alcatel,Android,7.75,no,no,2.0,0.3,512.0,0.25,1400.0,118.0,2013,911,3.63968921
566,Alcatel,Android,7.75,no,no,3.15,0.3,16.0,4.0,1400.0,122.0,2013,597,3.387774361
567,Alcatel,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,136.5,2013,900,3.756538103
568,Alcatel,Android,10.29,no,no,5.0,0.3,16.0,4.0,1800.0,139.0,2013,573,4.123093976
569,Alcatel,Android,12.7,yes,no,8.0,1.3,16.0,4.0,2500.0,135.0,2013,1042,4.234541193
570,Alcatel,Android,12.7,no,no,12.0,1.0,16.0,4.0,2500.0,130.0,2013,733,4.812997033
571,Alcatel,Android,12.7,no,no,8.0,0.3,16.0,4.0,2500.0,135.0,2013,847,4.365643155
572,Others,Android,15.29,yes,no,12.0,8.0,32.0,4.0,4000.0,168.0,2018,396,4.491441421
573,Others,Android,15.29,yes,no,12.0,16.0,32.0,4.0,3000.0,210.0,2018,616,4.930870326
574,Others,Android,15.24,yes,no,13.0,13.0,64.0,4.0,3050.0,156.0,2017,681,5.185540529
575,Others,Android,12.83,yes,no,13.0,13.0,32.0,4.0,3000.0,143.6,2018,492,4.829273277
576,Others,Android,12.7,yes,no,8.0,8.0,16.0,4.0,2500.0,145.0,2017,683,4.050044303
577,Others,Android,12.83,yes,no,13.0,13.0,64.0,4.0,3000.0,167.5,2017,825,5.181839728
578,Others,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3000.0,144.0,2016,601,4.863758098
579,Others,Android,15.24,yes,no,13.0,5.0,64.0,4.0,5020.0,209.8,2016,636,4.617395156
580,Others,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3150.0,147.6,2016,1046,4.534425781
581,Others,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2350.0,128.0,2015,725,4.628984364
582,Others,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2350.0,128.0,2015,636,4.323205074
583,Others,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2400.0,137.0,2015,1048,4.072439727
584,Others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3150.0,155.3,2015,879,4.649952329
585,Others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3150.0,155.3,2015,816,4.277915338
586,Others,Android,10.34,yes,no,8.0,5.0,16.0,4.0,2000.0,143.0,2015,1044,3.860519163
587,Others,Android,12.7,no,no,5.0,2.0,16.0,4.0,2000.0,153.0,2015,580,3.663561646
588,Others,Android,12.7,no,no,8.0,5.0,16.0,4.0,4000.0,200.0,2016,1050,4.052654135
589,Others,Android,10.29,yes,no,5.0,0.3,32.0,4.0,1700.0,118.5,2016,650,3.529004086
